기상관측일시,일사량(w/m^2),습도(%),절대습도,기온(degC),대기압(hPa)
2024-01-19 0:00,0,64.936,0.005,3.588,1008.43646
2024-01-19 1:00,0,61.89,0.005,4.06,1008.93396
2024-01-19 2:00,0,61.979,0.005,3.859,1009.3284
2024-01-19 3:00,0,60.865,0.004,3.709,1009.46497
2024-01-19 4:00,0,60.632,0.004,3.451,1009.4149
2024-01-19 5:00,0,60.325,0.004,3.119,1009.4745
2024-01-19 6:00,0,59.058,0.004,2.882,1009.79675
2024-01-19 7:00,0,57.014,0.004,2.797,1010.34125
2024-01-19 8:00,16.259,56.755,0.004,2.821,1010.88513
2024-01-19 9:00,95.97,54.803,0.004,3.525,1011.39685
2024-01-19 10:00,167.069,51.195,0.004,4.876,1011.5537
2024-01-19 11:00,235.225,48.393,0.004,6.237,1011.4575
2024-01-19 12:00,302.46,46.465,0.004,7.485,1010.8951
2024-01-19 13:00,333.833,45.824,0.004,8.222,1010.26013
2024-01-19 14:00,298.915,45.8,0.004,8.611,1009.88904
2024-01-19 15:00,224.696,45.121,0.004,8.679,1009.5867
2024-01-19 16:00,134.282,45.872,0.004,7.355,1009.6806
2024-01-19 17:00,36.767,48.223,0.004,5.689,1009.814
2024-01-19 18:00,0,50.415,0.004,4.122,1010.0029
2024-01-19 19:00,0,51.787,0.004,3.733,1010.22345
2024-01-19 20:00,0,52.413,0.004,3.368,1010.4247
2024-01-19 21:00,0,53.839,0.004,2.96,1010.6993
2024-01-19 22:00,0,56.825,0.004,2.73,1010.9946
2024-01-19 23:00,0,58.02,0.004,2.553,1011.13434
2024-01-20 0:00,0,59.324,0.004,2.412,1011.0579
2024-01-20 1:00,0,60.229,0.004,2.851,1010.2667
2024-01-20 2:00,0,62.321,0.004,2.731,1010.03186
2024-01-20 3:00,0,63.471,0.004,2.734,1009.6985
2024-01-20 4:00,0,64.182,0.004,2.631,1009.3612
2024-01-20 5:00,0,64.84,0.004,2.716,1009.10785
2024-01-20 6:00,0,65.433,0.004,2.757,1008.95557
2024-01-20 7:00,0,65.282,0.004,3.021,1008.9971
2024-01-20 8:00,11.964,65.658,0.004,3.406,1008.95245
2024-01-20 9:00,39.265,64.408,0.004,4.135,1009.1084
2024-01-20 10:00,74.342,61.745,0.004,5.04,1008.9555
2024-01-20 11:00,114.623,60.35,0.004,6.033,1008.64026
2024-01-20 12:00,119.772,60.007,0.004,6.629,1007.92004
2024-01-20 13:00,118.585,60.148,0.004,6.572,1007.33093
2024-01-20 14:00,108.34,59.457,0.004,6.522,1006.82294
2024-01-20 15:00,69.062,59.49,0.004,6.396,1006.4491
2024-01-20 16:00,28.456,59.533,0.004,5.88,1006.611
2024-01-20 17:00,13.242,60.173,0.004,5.339,1006.9217
2024-01-20 18:00,0,61.509,0.004,4.811,1007.30194
2024-01-20 19:00,0,61.348,0.004,4.61,1007.2812
2024-01-20 20:00,0,60.774,0.004,4.421,1007.25073
2024-01-20 21:00,0,59.835,0.004,4.251,1007.2659
2024-01-20 22:00,0,59.618,0.004,4.007,1007.4524
2024-01-20 23:00,0,60.363,0.004,3.782,1007.6149
2024-01-21 0:00,0,59.769,0.004,3.584,1007.52594
2024-01-21 1:00,0,64.998,0.004,3.032,1005.79895
2024-01-21 2:00,0,63.908,0.004,2.954,1005.7616
2024-01-21 3:00,0,63.474,0.004,2.888,1005.7197
2024-01-21 4:00,0,63.15,0.004,2.876,1005.7472
2024-01-21 5:00,0,62.774,0.004,2.868,1005.8667
2024-01-21 6:00,0,62.182,0.004,2.888,1006.3444
2024-01-21 7:00,0,61.713,0.004,2.951,1006.7543
2024-01-21 8:00,15.209,61.383,0.004,3.068,1007.01666
2024-01-21 9:00,70.488,60.421,0.004,3.57,1007.3711
2024-01-21 10:00,150.553,59.481,0.004,4.789,1007.6003
2024-01-21 11:00,224.59,57.956,0.004,6.033,1007.5464
2024-01-21 12:00,262.587,55.846,0.004,7.464,1007.2656
2024-01-21 13:00,269.173,55.119,0.004,7.361,1007.0118
2024-01-21 14:00,228.367,54.493,0.004,7.238,1006.8469
2024-01-21 15:00,156.868,54.929,0.004,6.566,1006.77765
2024-01-21 16:00,72.772,55.051,0.004,5.721,1007.08276
2024-01-21 17:00,30.571,56.109,0.004,4.717,1007.4548
2024-01-21 18:00,0,57.479,0.004,3.873,1007.9483
2024-01-21 19:00,0,59.176,0.004,3.448,1008.12036
2024-01-21 20:00,0,58.119,0.004,3.018,1008.2156
2024-01-21 21:00,0,60.387,0.004,2.73,1008.3815
2024-01-21 22:00,0,57.799,0.004,2.004,1008.69226
2024-01-21 23:00,0,57.95,0.004,1.441,1008.8709
2024-01-22 0:00,0,55.687,0.003,0.749,1009.06445
2024-01-22 1:00,0,53.873,0.003,-0.689,1009.7731
2024-01-22 2:00,0,49.409,0.003,-1.263,1010.0889
2024-01-22 3:00,0,51.004,0.002,-1.833,1010.1105
2024-01-22 4:00,0,46.8,0.002,-2.475,1009.8651
2024-01-22 5:00,0,46.307,0.002,-3.002,1009.8353
2024-01-22 6:00,0,46.8,0.002,-3.559,1010.05554
2024-01-22 7:00,0,46.827,0.002,-3.748,1010.24054
2024-01-22 8:00,21.301,44.874,0.002,-3.813,1010.2209
2024-01-22 9:00,112.415,41.001,0.002,-3.466,1010.20276
2024-01-22 10:00,193.243,38.386,0.002,-2.678,1010.1435
2024-01-22 11:00,274.291,36.738,0.002,-1.86,1009.77545
2024-01-22 12:00,292.064,38.363,0.002,-1.412,1009.11523
2024-01-22 13:00,342.003,36.928,0.002,-1.495,1008.699
2024-01-22 14:00,320.808,38.006,0.002,-1.716,1008.5488
2024-01-22 15:00,271.641,37.317,0.002,-2.045,1008.4022
2024-01-22 16:00,183.316,38.208,0.002,-3.167,1008.5771
2024-01-22 17:00,64.17,40.251,0.002,-4.298,1008.8416
2024-01-22 18:00,0,41.679,0.002,-5.343,1009.1369
2024-01-22 19:00,0,36.166,0.002,-5.64,1009.1563
2024-01-22 20:00,0,38,0.002,-5.808,1009.05695
2024-01-22 21:00,0,36.349,0.002,-6.038,1009.08606
2024-01-22 22:00,0,39.017,0.002,-6.115,1009.1163
2024-01-22 23:00,0,37.535,0.001,-6.292,1009.02856
2024-01-23 0:00,0,37.873,0.001,-6.388,1008.7466
2024-01-23 1:00,0,33.447,0.001,-6.611,1009.2397
2024-01-23 2:00,0,34.667,0.001,-6.656,1009.1882
2024-01-23 3:00,0,36.266,0.001,-6.641,1008.9995
2024-01-23 4:00,0,38.784,0.001,-6.703,1008.62726
2024-01-23 5:00,0,36.105,0.001,-6.874,1008.3821
2024-01-23 6:00,0,42.012,0.001,-6.853,1008.25226
2024-01-23 7:00,0,35.179,0.001,-7.004,1008.2828
2024-01-23 8:00,21.904,39.739,0.001,-6.501,1008.15936
2024-01-23 9:00,127.128,40.361,0.001,-6.013,1008.05536
2024-01-23 10:00,216.342,38.536,0.001,-5.12,1007.8829
2024-01-23 11:00,380.295,32.754,0.001,-4.044,1007.58185
2024-01-23 12:00,429.462,31.748,0.001,-3.215,1006.842
2024-01-23 13:00,431.514,30.967,0.001,-2.955,1005.7926
2024-01-23 14:00,376.383,32.587,0.001,-3.309,1005.2026
2024-01-23 15:00,283.686,34.58,0.001,-3.673,1004.6361
2024-01-23 16:00,208.427,30.633,0.001,-4.454,1004.6629
2024-01-23 17:00,71.75,32.506,0.001,-5.511,1004.7719
2024-01-23 18:00,0,34.805,0.001,-6.521,1004.9506
2024-01-23 19:00,0,36.776,0.001,-6.613,1005.13007
2024-01-23 20:00,0,38.031,0.001,-6.7,1005.1505
2024-01-23 21:00,0,41.997,0.001,-6.767,1005.17035
2024-01-23 22:00,0,39.585,0.001,-6.975,1005.04236
2024-01-23 23:00,0,39.173,0.001,-6.924,1005.0151
2024-01-24 0:00,0,39.195,0.001,-6.965,1004.88617
2024-01-24 1:00,0,39.955,0.002,-6.22,1005.3392
2024-01-24 2:00,0,42.183,0.002,-6.185,1005.4607
2024-01-24 3:00,0,44.574,0.002,-6.262,1005.46747
2024-01-24 4:00,0,40.103,0.002,-6.38,1005.3723
2024-01-24 5:00,0,40.538,0.002,-6.415,1005.41095
2024-01-24 6:00,0,39.398,0.002,-6.562,1005.59436
2024-01-24 7:00,0,39.023,0.002,-6.317,1005.823
2024-01-24 8:00,23.805,38.554,0.002,-5.804,1006.1265
2024-01-24 9:00,167.464,38.148,0.002,-4.841,1006.46564
2024-01-24 10:00,329.795,34.704,0.002,-3.368,1006.69226
2024-01-24 11:00,447.556,30.501,0.002,-1.907,1006.73175
2024-01-24 12:00,533.24,29.157,0.001,-0.581,1006.3496
2024-01-24 13:00,546.128,28.564,0.001,-0.251,1005.88605
2024-01-24 14:00,518.681,27.658,0.001,-0.325,1005.83136
2024-01-24 15:00,404.824,27.92,0.001,-0.658,1005.8266
2024-01-24 16:00,251.512,30.311,0.001,-2.24,1006.2422
2024-01-24 17:00,91.241,30.77,0.001,-3.892,1006.74097
2024-01-24 18:00,0,31.554,0.001,-5.392,1007.188
2024-01-24 19:00,0,32.855,0.001,-5.63,1007.5159
2024-01-24 20:00,0,34.771,0.001,-5.842,1007.705
2024-01-24 21:00,0,35.437,0.001,-6.032,1007.92194
2024-01-24 22:00,0,34.609,0.001,-6.185,1008.1119
2024-01-24 23:00,0,34.136,0.001,-6.38,1008.3563
2024-01-25 0:00,0,36.118,0.001,-6.523,1008.61005
2024-01-25 1:00,0,37.714,0.001,-6.389,1009.9951
2024-01-25 2:00,0,37.934,0.001,-6.445,1010.122
2024-01-25 3:00,0,37.17,0.001,-6.634,1009.9852
2024-01-25 4:00,0,37.757,0.001,-6.735,1009.9372
2024-01-25 5:00,0,38.32,0.002,-6.824,1009.88745
2024-01-25 6:00,0,37.385,0.001,-7.015,1009.9662
2024-01-25 7:00,0,36.874,0.001,-6.421,1010.3784
2024-01-25 8:00,26.008,36.779,0.001,-5.636,1010.89874
2024-01-25 9:00,195.616,35.793,0.001,-4.079,1011.30115
2024-01-25 10:00,353.113,34.102,0.001,-1.855,1011.34326
2024-01-25 11:00,474.146,32.987,0.002,0.358,1011.0996
2024-01-25 12:00,536.089,33.002,0.002,2.208,1010.54535
2024-01-25 13:00,570.586,28.749,0.002,2.554,1009.9512
2024-01-25 14:00,508.217,26.836,0.002,2.507,1009.74115
2024-01-25 15:00,398.362,26.014,0.002,2.104,1009.8137
2024-01-25 16:00,236.469,28.326,0.002,0.346,1010.0927
2024-01-25 17:00,83.777,32.728,0.002,-1.485,1010.3747
2024-01-25 18:00,0,37.641,0.002,-3.179,1010.8023
2024-01-25 19:00,0,40.166,0.002,-3.399,1011.0913
2024-01-25 20:00,0,42.022,0.002,-3.6,1011.2109
2024-01-25 21:00,0,42.574,0.002,-3.82,1011.2435
2024-01-25 22:00,0,43.376,0.002,-3.882,1011.2525
2024-01-25 23:00,0,44.054,0.002,-3.942,1011.3451
2024-01-26 0:00,0,45.381,0.002,-3.899,1011.38434
2024-01-26 1:00,0,45.056,0.002,-4.595,1011.5691
2024-01-26 2:00,0,46.326,0.002,-4.58,1011.69904
2024-01-26 3:00,0,47.538,0.002,-4.506,1011.6459
2024-01-26 4:00,0,49.468,0.002,-4.215,1011.4282
2024-01-26 5:00,0,51.641,0.002,-3.89,1011.24554
2024-01-26 6:00,0,52.373,0.003,-3.363,1011.18665
2024-01-26 7:00,0,53.174,0.003,-2.916,1011.38403
2024-01-26 8:00,24.694,52.783,0.003,-2.309,1011.7245
2024-01-26 9:00,125.267,50.445,0.003,-0.94,1012.0082
2024-01-26 10:00,231.839,48.105,0.003,0.959,1012.129
2024-01-26 11:00,368.431,44.891,0.003,3.491,1012.0277
2024-01-26 12:00,415.974,41.968,0.003,5.138,1011.68585
2024-01-26 13:00,412.832,40.69,0.003,4.76,1010.9726
2024-01-26 14:00,349.769,40.676,0.003,4.603,1010.6182
2024-01-26 15:00,266.523,41.572,0.003,4.069,1010.41187
2024-01-26 16:00,147.669,44.696,0.003,2.275,1010.5528
2024-01-26 17:00,54.02,47.97,0.003,0.311,1010.70135
2024-01-26 18:00,0,47.931,0.003,-2.102,1011.07025
2024-01-26 19:00,0,49.086,0.003,-2.577,1011.368
2024-01-26 20:00,0,49.713,0.003,-2.926,1011.5846
2024-01-26 21:00,0,50.403,0.003,-3.122,1011.7794
2024-01-26 22:00,0,51.345,0.003,-3.187,1011.7062
2024-01-26 23:00,0,50.832,0.003,-3.161,1011.54175
2024-01-27 0:00,0,51.202,0.003,-3.119,1011.47815
2024-01-27 1:00,0,55.55,0.003,-3.091,1011.1906
2024-01-27 2:00,0,54.727,0.003,-3.172,1011.19104
2024-01-27 3:00,0,53.068,0.003,-3.376,1011.1987
2024-01-27 4:00,0,53.174,0.003,-3.542,1011.11707
2024-01-27 5:00,0,53.412,0.003,-3.643,1011.03174
2024-01-27 6:00,0,51.543,0.003,-3.46,1011.0492
2024-01-27 7:00,0,49.812,0.003,-2.84,1011.20026
2024-01-27 8:00,27.096,48.62,0.003,-1.815,1011.4731
2024-01-27 9:00,133.443,47.847,0.003,-0.317,1011.71454
2024-01-27 10:00,271.892,45.169,0.003,1.944,1011.7659
2024-01-27 11:00,405.407,41.986,0.003,3.95,1011.5977
2024-01-27 12:00,469.64,39.886,0.003,5.556,1011.09344
2024-01-27 13:00,479.355,37.609,0.003,5.563,1010.22437
2024-01-27 14:00,422.179,36.512,0.003,5.381,1009.6489
2024-01-27 15:00,336.451,36.131,0.003,4.865,1009.2722
2024-01-27 16:00,216.743,37.303,0.003,2.812,1009.352
2024-01-27 17:00,82.923,40.699,0.003,0.43,1009.5115
2024-01-27 18:00,0,43.98,0.003,-1.885,1009.6727
2024-01-27 19:00,0,47.263,0.003,-2.328,1009.9733
2024-01-27 20:00,0,49.715,0.003,-2.791,1010.19403
2024-01-27 21:00,0,50.381,0.003,-3.113,1010.31024
2024-01-27 22:00,0,50.708,0.003,-3.203,1010.1991
2024-01-27 23:00,0,50.669,0.003,-3.243,1010.1379
2024-01-28 0:00,0,49.777,0.003,-3.27,1010.16364
2024-01-28 1:00,0,53.201,0.003,-2.676,1009.72406
2024-01-28 2:00,0,52.403,0.003,-2.661,1009.6821
2024-01-28 3:00,0,52.07,0.003,-2.737,1009.5699
2024-01-28 4:00,0,51.671,0.003,-2.718,1009.54596
2024-01-28 5:00,0,51.814,0.003,-2.724,1009.5611
2024-01-28 6:00,0,52.106,0.003,-2.78,1009.7848
2024-01-28 7:00,0,46.697,0.003,-2.388,1010.34454
2024-01-28 8:00,29.863,45.075,0.002,-1.921,1011.00665
2024-01-28 9:00,175.553,40.561,0.002,-0.437,1011.6928
2024-01-28 10:00,329.096,34.959,0.002,1.73,1011.8518
2024-01-28 11:00,452.89,34.043,0.002,3.779,1011.8968
2024-01-28 12:00,517.874,33.962,0.002,5.397,1011.5892
2024-01-28 13:00,520.672,32.591,0.002,5.266,1011.1255
2024-01-28 14:00,454.735,32.852,0.002,4.922,1011.0442
2024-01-28 15:00,344.288,32.771,0.002,4.327,1011.0491
2024-01-28 16:00,202.812,32.558,0.002,2.454,1011.3936
2024-01-28 17:00,81.978,36.295,0.003,0.233,1011.7964
2024-01-28 18:00,0,39.566,0.003,-1.748,1012.2289
2024-01-28 19:00,0,42.416,0.003,-2.442,1012.73773
2024-01-28 20:00,0,45.04,0.003,-2.87,1013.21075
2024-01-28 21:00,0,47.086,0.003,-3.17,1013.6264
2024-01-28 22:00,0,47.597,0.003,-3.318,1013.73285
2024-01-28 23:00,0,48.537,0.003,-3.388,1013.8455
2024-01-29 0:00,0,48.204,0.003,-3.416,1013.9672
2024-01-29 1:00,0,46.465,0.002,-3.387,1013.82526
2024-01-29 2:00,0,47.44,0.003,-3.376,1013.9727
2024-01-29 3:00,0,47.9,0.002,-3.407,1014.0166
2024-01-29 4:00,0,48.161,0.002,-3.467,1014.0084
2024-01-29 5:00,0,48.784,0.002,-3.514,1013.93616
2024-01-29 6:00,0,48.573,0.002,-3.561,1014.0531
2024-01-29 7:00,0,47.53,0.002,-2.915,1014.4248
2024-01-29 8:00,31.682,46.012,0.002,-2.02,1014.81604
2024-01-29 9:00,176.029,41.013,0.002,-0.118,1015.3305
2024-01-29 10:00,347.783,35.937,0.002,2.565,1015.52637
2024-01-29 11:00,485.641,35.375,0.002,4.856,1015.4687
2024-01-29 12:00,533.154,34.968,0.002,6.859,1015.1197
2024-01-29 13:00,533.21,32.448,0.002,6.734,1014.365
2024-01-29 14:00,475.378,31.924,0.002,6.305,1013.7884
2024-01-29 15:00,381.758,32.783,0.002,5.769,1013.325
2024-01-29 16:00,241.283,33.305,0.002,3.691,1013.3694
2024-01-29 17:00,99.651,37.272,0.003,1.139,1013.58997
2024-01-29 18:00,0,40.143,0.003,-1.638,1013.9195
2024-01-29 19:00,0,42.476,0.003,-2.114,1014.3284
2024-01-29 20:00,0,45.175,0.003,-2.521,1014.65125
2024-01-29 21:00,0,46.532,0.003,-2.849,1014.9765
2024-01-29 22:00,0,46.817,0.003,-2.99,1014.93506
2024-01-29 23:00,0,48.131,0.003,-3.133,1014.84375
2024-01-30 0:00,0,48.448,0.003,-3.187,1014.62396
2024-01-30 1:00,0,49.835,0.003,-3.279,1014.6373
2024-01-30 2:00,0,51.325,0.003,-3.291,1014.5882
2024-01-30 3:00,0,51.49,0.003,-3.329,1014.489
2024-01-30 4:00,0,52.008,0.003,-3.355,1014.4229
2024-01-30 5:00,0,52.564,0.003,-3.358,1014.2484
2024-01-30 6:00,0,52.944,0.003,-3.371,1014.0522
2024-01-30 7:00,0,53.038,0.003,-2.678,1014.2605
2024-01-30 8:00,35.008,51.852,0.002,-1.707,1014.5433
2024-01-30 9:00,187.313,47.775,0.002,0.121,1014.9036
2024-01-30 10:00,346.137,43.193,0.002,2.842,1014.68066
2024-01-30 11:00,489.197,38.002,0.002,5.343,1014.2436
2024-01-30 12:00,505.871,33.992,0.002,7.559,1013.5736
2024-01-30 13:00,554.461,31.437,0.002,7.865,1012.66235
2024-01-30 14:00,538.815,30.111,0.002,7.879,1011.9556
2024-01-30 15:00,404.097,29.271,0.002,7.522,1011.28064
2024-01-30 16:00,245.154,30.925,0.002,5.197,1011.0544
2024-01-30 17:00,96.203,41.251,0.003,2.396,1010.96875
2024-01-30 18:00,0,46.671,0.003,-0.775,1010.9367
2024-01-30 19:00,0,46.617,0.003,-1.124,1010.9699
2024-01-30 20:00,0,46.159,0.003,-1.362,1010.85724
2024-01-30 21:00,0,47.399,0.003,-1.675,1010.75464
2024-01-30 22:00,0,48.977,0.003,-1.673,1010.5173
2024-01-30 23:00,0,51.184,0.003,-1.619,1010.3021
2024-01-31 0:00,0,53.826,0.003,-1.441,1010.19775
2024-01-31 1:00,0,57.072,0.003,-1.326,1010.0758
2024-01-31 2:00,0,58.134,0.003,-0.37,1009.91376
2024-01-31 3:00,0,59.759,0.003,-0.105,1009.6198
2024-01-31 4:00,0,59.728,0.003,0.072,1009.20447
2024-01-31 5:00,0,58.279,0.003,0.227,1008.9793
2024-01-31 6:00,0,57.885,0.003,0.416,1008.6281
2024-01-31 7:00,0,56.421,0.003,0.829,1008.77246
2024-01-31 8:00,16.799,56.384,0.003,1.27,1009.0374
2024-01-31 9:00,65.239,55.654,0.003,1.926,1009.4149
2024-01-31 10:00,134.043,55.887,0.004,3.472,1009.55676
2024-01-31 11:00,216.17,55.024,0.004,5.604,1009.31836
2024-01-31 12:00,277.447,55.835,0.004,6.926,1008.9976
2024-01-31 13:00,291.701,53.009,0.004,7.784,1008.1594
2024-01-31 14:00,313.915,51.202,0.004,8.354,1007.667
2024-01-31 15:00,295.018,45.022,0.004,9.163,1007.1839
2024-01-31 16:00,192.747,41.46,0.004,7.126,1007.11804
2024-01-31 17:00,86.611,45.343,0.004,4.735,1007.3461
2024-01-31 18:00,0,47.232,0.004,1.855,1007.66016
2024-01-31 19:00,0,49.192,0.003,1.223,1008.1776
2024-01-31 20:00,0,48.074,0.003,0.729,1008.6199
2024-01-31 21:00,0,47.108,0.003,0.254,1009.1938
2024-01-31 22:00,0,48.336,0.003,-0.061,1009.53174
2024-01-31 23:00,0,52.03,0.003,-0.326,1009.64685
2024-02-01 0:00,0,54.622,0.003,-0.747,1009.6231
2024-02-01 1:00,0,58.222,0.003,0.107,1008.5071
2024-02-01 2:00,0,59.901,0.003,0.663,1008.5183
2024-02-01 3:00,0,60.604,0.003,0.602,1008.56836
2024-02-01 4:00,0,59.831,0.003,-0.018,1008.50806
2024-02-01 5:00,0,54.745,0.003,-0.312,1008.72144
2024-02-01 6:00,0,53.094,0.003,-0.488,1009.0388
2024-02-01 7:00,0,53.743,0.003,-0.193,1009.6469
2024-02-01 8:00,34.217,52.341,0.003,0.358,1010.0076
2024-02-01 9:00,119.439,45.492,0.003,1.508,1010.26404
2024-02-01 10:00,262.915,39.651,0.003,3.732,1009.94165
2024-02-01 11:00,361.287,36.653,0.002,5.951,1009.7401
2024-02-01 12:00,414.414,32.324,0.002,7.821,1009.2172
2024-02-01 13:00,455.402,28.07,0.002,8.426,1008.5277
2024-02-01 14:00,378.019,28.205,0.002,8.558,1007.9125
2024-02-01 15:00,295.662,29.178,0.002,8.385,1007.3765
2024-02-01 16:00,189.886,31.26,0.003,6.477,1007.63855
2024-02-01 17:00,92.5,34.521,0.003,4.422,1008.131
2024-02-01 18:00,0,40.145,0.003,2.005,1008.59973
2024-02-01 19:00,0,43.214,0.003,1.464,1008.9011
2024-02-01 20:00,0,45.291,0.003,1.221,1009.27844
2024-02-01 21:00,0,45.149,0.003,0.96,1009.38477
2024-02-01 22:00,0,48.106,0.003,0.385,1009.60583
2024-02-01 23:00,0,52.144,0.003,0.131,1009.7633
2024-02-02 0:00,0,54.504,0.003,-0.079,1009.7724
2024-02-02 1:00,0,51.679,0.003,1.539,1009.1857
2024-02-02 2:00,0,52.175,0.003,1.43,1009.2047
2024-02-02 3:00,0,52.476,0.003,1.391,1009.3138
2024-02-02 4:00,0,52.593,0.004,1.298,1009.2162
2024-02-02 5:00,0,52.816,0.004,1.213,1009.2855
2024-02-02 6:00,0,52.714,0.004,1.181,1009.4931
2024-02-02 7:00,0,52.396,0.004,1.656,1010.01074
2024-02-02 8:00,32.28,52.242,0.004,2.224,1010.46533
2024-02-02 9:00,113.451,50.421,0.004,3.333,1010.8604
2024-02-02 10:00,233.996,45.24,0.003,5.347,1011.0068
2024-02-02 11:00,323.36,40.996,0.003,7.414,1011.07806
2024-02-02 12:00,408.353,36.539,0.003,9.324,1010.9442
2024-02-02 13:00,479.186,33.323,0.003,9.746,1010.3511
2024-02-02 14:00,450.687,30.723,0.003,9.818,1009.92725
2024-02-02 15:00,365.246,29.156,0.003,9.647,1009.5735
2024-02-02 16:00,235.106,30.104,0.003,7.434,1009.65533
2024-02-02 17:00,94.676,32.125,0.003,4.818,1009.868
2024-02-02 18:00,0,37.376,0.003,2.126,1010.14716
2024-02-02 19:00,0,42.545,0.003,1.571,1010.5288
2024-02-02 20:00,0,44.246,0.003,1.167,1011.1591
2024-02-02 21:00,0,48.297,0.003,0.731,1011.5331
2024-02-02 22:00,0,51.242,0.003,0.618,1011.90924
2024-02-02 23:00,0,52.249,0.003,0.485,1012.251
2024-02-03 0:00,0,53.437,0.003,0.445,1012.32007
2024-02-03 1:00,0,55.875,0.003,-0.045,1012.3445
2024-02-03 2:00,0,56.97,0.003,-0.296,1012.34454
2024-02-03 3:00,0,58.062,0.003,-0.52,1012.2932
2024-02-03 4:00,0,58.944,0.003,-0.579,1012.2371
2024-02-03 5:00,0,60.352,0.003,-0.647,1011.9917
2024-02-03 6:00,0,61.635,0.003,-0.572,1011.974
2024-02-03 7:00,0,61.59,0.003,-0.075,1012.12335
2024-02-03 8:00,39.202,61.033,0.003,0.796,1012.1397
2024-02-03 9:00,139.949,58.299,0.003,2.6,1012.3184
2024-02-03 10:00,257.888,54.12,0.004,5.384,1012.29205
2024-02-03 11:00,329.624,50.867,0.004,7.812,1012.0651
2024-02-03 12:00,230.229,47.871,0.004,9.625,1011.72644
2024-02-03 13:00,199.109,47.607,0.004,9.698,1010.7438
2024-02-03 14:00,139.751,47.507,0.004,9.591,1010.0232
2024-02-03 15:00,70.557,49.02,0.004,9.064,1009.53735
2024-02-03 16:00,67.884,51.029,0.004,7.761,1009.4793
2024-02-03 17:00,32.831,57.634,0.004,6.416,1009.6458
2024-02-03 18:00,0,63.736,0.005,5.048,1009.8417
2024-02-03 19:00,0,63.07,0.005,4.728,1010.0062
2024-02-03 20:00,0,61.668,0.005,4.454,1010.2227
2024-02-03 21:00,0,62.171,0.005,4.311,1010.3915
2024-02-03 22:00,0,63.036,0.005,4.16,1010.3457
2024-02-03 23:00,0,64.507,0.005,4.031,1010.1887
2024-02-04 0:00,0,65.467,0.005,3.867,1010.00494
2024-02-04 1:00,0,68.894,0.005,3.726,1009.8552
2024-02-04 2:00,0,69.219,0.005,3.704,1009.8367
2024-02-04 3:00,0,69.284,0.005,3.681,1009.75775
2024-02-04 4:00,0,69.024,0.005,3.552,1009.545
2024-02-04 5:00,0,68.893,0.005,3.437,1009.42664
2024-02-04 6:00,0,68.314,0.005,3.293,1009.4056
2024-02-04 7:00,0,67.488,0.005,3.453,1009.7354
2024-02-04 8:00,23.87,66.745,0.005,3.749,1010.04736
2024-02-04 9:00,54.91,66.28,0.005,4.29,1010.2903
2024-02-04 10:00,164.136,64.203,0.005,6.039,1010.41315
2024-02-04 11:00,253.054,59.488,0.005,7.94,1010.4091
2024-02-04 12:00,291.574,55.239,0.005,9.791,1009.98846
2024-02-04 13:00,336.248,52.53,0.005,10.459,1008.9885
2024-02-04 14:00,277.767,50.342,0.005,10.826,1008.20044
2024-02-04 15:00,153.472,49.667,0.005,10.545,1007.6393
2024-02-04 16:00,101.6,50.665,0.005,9.238,1007.6593
2024-02-04 17:00,43.426,55.03,0.005,7.754,1007.69995
2024-02-04 18:00,0,58.105,0.005,6.288,1007.6234
2024-02-04 19:00,0,60.11,0.005,6.128,1007.7301
2024-02-04 20:00,0,61.261,0.005,5.973,1007.6663
2024-02-04 21:00,0,62.745,0.005,5.889,1007.46466
2024-02-04 22:00,0,63.117,0.005,5.746,1007.2119
2024-02-04 23:00,0,64.35,0.005,5.534,1006.9894
2024-02-05 0:00,0,70.554,0.005,5.122,1006.56635
2024-02-05 1:00,0,64.961,0.005,4.597,1006.47675
2024-02-05 2:00,0,70.001,0.005,4.24,1005.5823
2024-02-05 3:00,0,70.703,0.005,3.925,1004.9441
2024-02-05 4:00,0,70.123,0.005,3.767,1004.3726
2024-02-05 5:00,0,68.584,0.004,3.577,1003.669
2024-02-05 6:00,0,67.567,0.004,3.45,1003.1685
2024-02-05 7:00,0,68.163,0.005,3.424,1003.27814
2024-02-05 8:00,20.441,67.878,0.004,3.479,1003.47833
2024-02-05 9:00,52.687,68.058,0.005,3.675,1003.5656
2024-02-05 10:00,88.437,66.663,0.005,4.084,1003.8127
2024-02-05 11:00,100.384,63.181,0.005,4.459,1003.9188
2024-02-05 12:00,109.668,61.217,0.005,4.696,1003.9781
2024-02-05 13:00,111.517,61.249,0.005,5.124,1003.4108
2024-02-05 14:00,123.031,64.295,0.005,5.298,1003.3104
2024-02-05 15:00,107.469,64.926,0.005,5.489,1003.32227
2024-02-05 16:00,69.357,64.561,0.005,5.088,1003.9105
2024-02-05 17:00,29.516,64.285,0.005,4.582,1004.5524
2024-02-05 18:00,0,63.883,0.005,3.963,1005.347
2024-02-05 19:00,0,63.035,0.005,3.739,1005.93146
2024-02-05 20:00,0,61.399,0.004,3.421,1006.336
2024-02-05 21:00,0,60.777,0.004,3.093,1006.60785
2024-02-05 22:00,0,62.526,0.004,2.903,1006.8386
2024-02-05 23:00,0,62.53,0.004,2.678,1007.05975
2024-02-06 0:00,0,62.042,0.004,2.568,1007.21216
