기상관측일시,습도(%),기온(degC),대기압(mmHg)
2024-01-24 19:00,53.41,-4.23,764.86079
2024-01-24 20:00,54.61,-4.58,765.18279
2024-01-24 21:00,55.44,-4.72,765.49194
2024-01-24 22:00,56.57,-5.23,765.91990
2024-01-24 23:00,56.79,-5.89,766.31632
2024-01-25 0:00,58.48,-6.38,766.35541
2024-01-25 1:00,61.82,-6.94,766.10587
2024-01-25 2:00,67.62,-7.28,766.18084
2024-01-25 3:00,72.46,-8.05,766.15116
2024-01-25 4:00,73.71,-8.63,765.93189
2024-01-25 5:00,72.36,-8.86,765.95567
2024-01-25 6:00,77.09,-9.01,766.24569
2024-01-25 7:00,78.39,-9.37,766.76891
2024-01-25 8:00,77.27,-8.97,766.95715
2024-01-25 9:00,73.52,-7.39,767.06057
2024-01-25 10:00,59.28,-5.09,767.05652
2024-01-25 11:00,47.58,-3.29,766.81265
2024-01-25 12:00,44.37,-1.94,766.14884
2024-01-25 13:00,40.81,-0.81,765.67358
2024-01-25 14:00,39.83,0.13,765.41573
2024-01-25 15:00,36.81,0.73,765.40331
2024-01-25 16:00,35.19,1.02,765.54820
2024-01-25 17:00,35.51,0.63,765.97856
2024-01-25 18:00,38.44,-0.36,766.48465
2024-01-25 19:00,42.55,-1.23,767.07139
2024-01-25 20:00,47.69,-1.93,766.98750
2024-01-25 21:00,56.34,-2.72,767.03466
2024-01-25 22:00,62.72,-3.52,766.84639
2024-01-25 23:00,65.68,-3.94,767.07424
2024-01-26 0:00,69.73,-4.74,767.11523
2024-01-26 1:00,72.62,-5.38,767.24783
2024-01-26 2:00,72.05,-5.33,767.37213
2024-01-26 3:00,74.92,-5.72,767.10527
2024-01-26 4:00,77.09,-6.17,767.04205
2024-01-26 5:00,79.30,-6.67,766.97837
2024-01-26 6:00,79.37,-6.69,767.22786
2024-01-26 7:00,82.59,-6.37,767.31034
2024-01-26 8:00,81.90,-5.81,767.40926
2024-01-26 9:00,74.72,-4.38,767.62395
2024-01-26 10:00,71.53,-3.04,767.68829
2024-01-26 11:00,62.59,-1.16,767.31279
2024-01-26 12:00,58.77,0.62,766.86919
2024-01-26 13:00,56.00,1.79,766.18196
2024-01-26 14:00,55.55,2.79,765.99918
2024-01-26 15:00,55.15,3.66,766.07873
2024-01-26 16:00,55.13,3.50,766.25646
2024-01-26 17:00,57.36,2.83,766.12970
2024-01-26 18:00,63.27,1.95,766.21475
2024-01-26 19:00,69.21,0.80,766.51126
2024-01-26 20:00,72.84,-0.14,766.48272
2024-01-26 21:00,77.10,-0.83,766.46484
2024-01-26 22:00,80.04,-1.08,766.42392
2024-01-26 23:00,82.10,-1.46,766.39794
2024-01-27 0:00,82.41,-1.96,766.16864
2024-01-27 1:00,85.03,-2.52,766.13198
2024-01-27 2:00,85.15,-2.94,765.98822
2024-01-27 3:00,86.82,-3.14,765.85721
2024-01-27 4:00,87.77,-3.47,765.76677
2024-01-27 5:00,88.80,-3.73,765.81446
2024-01-27 6:00,87.52,-3.81,766.20393
2024-01-27 7:00,86.97,-4.38,766.35457
2024-01-27 8:00,86.99,-4.41,766.44048
2024-01-27 9:00,84.77,-2.53,766.72505
2024-01-27 10:00,80.47,-0.57,766.68029
2024-01-27 11:00,55.33,1.40,766.40774
2024-01-27 12:00,42.74,2.60,765.66416
2024-01-27 13:00,39.27,3.86,764.89576
2024-01-27 14:00,37.59,4.54,764.41897
2024-01-27 15:00,35.10,4.49,764.25495
2024-01-27 16:00,35.42,4.02,764.12067
2024-01-27 17:00,40.60,3.40,764.35732
2024-01-27 18:00,46.83,2.66,764.39551
2024-01-27 19:00,54.77,1.68,764.43203
2024-01-27 20:00,61.79,0.34,764.53548
2024-01-27 21:00,67.61,-0.68,764.53675
2024-01-27 22:00,70.72,-1.04,764.49716
2024-01-27 23:00,74.63,-1.47,764.70888
2024-01-28 0:00,76.01,-1.64,764.75927
2024-01-28 1:00,74.66,-1.71,764.71472
2024-01-28 2:00,75.59,-1.68,764.87486
2024-01-28 3:00,77.23,-1.90,764.95927
2024-01-28 4:00,81.03,-2.40,765.07888
2024-01-28 5:00,83.56,-2.94,765.21210
2024-01-28 6:00,86.15,-3.44,765.44482
2024-01-28 7:00,85.07,-3.85,765.86474
2024-01-28 8:00,85.54,-3.72,766.34755
2024-01-28 9:00,81.52,-2.19,766.48041
2024-01-28 10:00,68.57,-0.10,766.68311
2024-01-28 11:00,58.39,1.78,766.77999
2024-01-28 12:00,58.01,3.14,766.51452
2024-01-28 13:00,56.23,3.24,766.04195
2024-01-28 14:00,54.29,3.39,765.84082
2024-01-28 15:00,51.88,3.55,765.77034
2024-01-28 16:00,51.75,3.47,765.96502
2024-01-28 17:00,52.40,3.16,766.39740
2024-01-28 18:00,52.68,2.73,766.89838
2024-01-28 19:00,55.30,1.77,767.27586
2024-01-28 20:00,60.88,0.59,767.49733
2024-01-28 21:00,67.82,-0.39,767.76728
2024-01-28 22:00,70.32,-1.36,767.83649
2024-01-28 23:00,74.88,-2.10,768.03972
2024-01-29 0:00,77.20,-2.97,767.97027
2024-01-29 1:00,77.93,-3.13,767.81422
2024-01-29 2:00,79.78,-3.51,767.88267
2024-01-29 3:00,84.20,-3.95,767.90243
2024-01-29 4:00,84.06,-4.34,768.16192
2024-01-29 5:00,84.65,-4.73,768.23119
2024-01-29 6:00,85.13,-5.15,768.43647
2024-01-29 7:00,86.53,-5.03,768.92574
2024-01-29 8:00,87.29,-4.32,769.17009
2024-01-29 9:00,83.52,-3.07,769.19242
2024-01-29 10:00,72.28,-0.89,769.17195
2024-01-29 11:00,58.81,0.83,769.04996
2024-01-29 12:00,54.89,1.85,768.38639
2024-01-29 13:00,50.49,2.58,767.68544
2024-01-29 14:00,44.61,3.52,767.25870
2024-01-29 15:00,41.76,3.79,767.11055
2024-01-29 16:00,43.21,3.98,767.27587
2024-01-29 17:00,45.01,3.58,767.50411
2024-01-29 18:00,48.33,2.65,767.52749
2024-01-29 19:00,54.72,1.52,767.87803
2024-01-29 20:00,61.76,0.30,768.08585
2024-01-29 21:00,67.80,-0.71,768.24790
2024-01-29 22:00,71.99,-1.46,768.46743
2024-01-29 23:00,73.79,-2.18,768.40203
2024-01-30 0:00,77.08,-2.44,768.36854
2024-01-30 1:00,77.69,-2.95,768.19955
2024-01-30 2:00,79.54,-3.52,768.27394
2024-01-30 3:00,82.03,-4.12,767.97729
2024-01-30 4:00,84.47,-4.56,767.84884
2024-01-30 5:00,84.75,-4.67,767.74790
2024-01-30 6:00,85.82,-4.98,767.95170
2024-01-30 7:00,85.98,-5.26,768.15567
2024-01-30 8:00,86.01,-4.99,768.42191
2024-01-30 9:00,83.53,-3.08,768.26335
2024-01-30 10:00,72.78,-0.66,767.99028
2024-01-30 11:00,64.31,1.07,767.44903
2024-01-30 12:00,55.81,2.81,766.66942
2024-01-30 13:00,48.97,4.34,765.61541
2024-01-30 14:00,42.05,5.67,764.83312
2024-01-30 15:00,37.02,6.65,764.62303
2024-01-30 16:00,33.92,7.25,764.48844
2024-01-30 17:00,35.56,7.14,764.37707
2024-01-30 18:00,41.58,5.95,764.54441
2024-01-30 19:00,50.39,3.81,764.70211
2024-01-30 20:00,56.81,2.07,764.62423
2024-01-30 21:00,62.43,0.86,764.81808
2024-01-30 22:00,68.66,-0.31,764.56510
2024-01-30 23:00,68.88,-0.49,764.11038
2024-01-31 0:00,67.97,-0.09,764.17623
2024-01-31 1:00,68.86,0.35,764.44445
2024-01-31 2:00,68.43,0.73,764.43759
2024-01-31 3:00,68.01,1.09,764.49141
2024-01-31 4:00,65.32,1.37,763.77025
2024-01-31 5:00,62.31,1.89,763.68704
2024-01-31 6:00,64.78,2.27,763.38886
2024-01-31 7:00,63.24,2.48,763.60734
2024-01-31 8:00,65.12,2.67,763.85780
2024-01-31 9:00,61.75,3.40,763.66590
2024-01-31 10:00,56.02,4.81,763.73599
2024-01-31 11:00,51.54,6.28,763.46521
2024-01-31 12:00,48.41,7.74,762.56436
2024-01-31 13:00,43.07,9.02,761.63863
2024-01-31 14:00,37.12,9.97,761.01743
2024-01-31 15:00,34.48,10.76,760.81194
2024-01-31 16:00,32.96,10.95,760.97912
2024-01-31 17:00,29.19,10.35,761.15481
2024-01-31 18:00,33.06,8.81,761.49762
2024-01-31 19:00,34.51,7.70,762.05409
2024-01-31 20:00,39.78,6.46,762.32263
2024-01-31 21:00,43.17,5.62,762.49625
2024-01-31 22:00,48.68,5.30,762.59891
2024-01-31 23:00,55.70,4.44,762.77637
2024-02-01 0:00,59.13,3.81,762.83107
2024-02-01 1:00,62.92,3.51,762.62705
2024-02-01 2:00,64.13,3.03,762.59713
2024-02-01 3:00,65.31,3.07,762.81986
2024-02-01 4:00,69.09,2.88,762.91523
2024-02-01 5:00,69.16,3.38,763.23265
2024-02-01 6:00,69.25,3.26,763.44693
2024-02-01 7:00,72.00,3.31,763.74448
2024-02-01 8:00,72.73,2.95,763.91713
2024-02-01 9:00,71.05,2.91,764.18249
2024-02-01 10:00,68.50,3.36,764.29382
2024-02-01 11:00,65.95,3.93,763.79656
2024-02-01 12:00,61.48,4.79,763.09565
2024-02-01 13:00,56.53,5.14,762.46502
2024-02-01 14:00,54.01,5.67,762.04392
2024-02-01 15:00,54.58,5.97,762.27290
2024-02-01 16:00,54.38,6.15,762.50287
2024-02-01 17:00,55.44,5.95,762.58665
2024-02-01 18:00,59.38,5.54,763.13480
2024-02-01 19:00,61.33,4.98,763.46933
2024-02-01 20:00,62.50,4.60,763.81417
2024-02-01 21:00,63.03,4.00,763.72532
2024-02-01 22:00,65.26,3.31,763.92247
2024-02-01 23:00,67.77,2.71,763.96843
2024-02-02 0:00,70.46,2.21,763.99526
2024-02-02 1:00,75.27,1.66,763.92932
2024-02-02 2:00,77.79,1.35,763.93771
2024-02-02 3:00,78.19,1.67,763.84920
2024-02-02 4:00,79.03,1.72,763.68294
2024-02-02 5:00,79.83,0.94,764.09203
2024-02-02 6:00,83.29,0.46,764.47377
2024-02-02 7:00,83.68,0.00,764.81595
2024-02-02 8:00,82.96,-0.03,765.10759
2024-02-02 9:00,80.98,0.68,765.33639
2024-02-02 10:00,76.87,2.45,765.36219
2024-02-02 11:00,67.44,4.74,765.10690
2024-02-02 12:00,58.48,6.52,764.44935
2024-02-02 13:00,52.86,7.51,764.24819
2024-02-02 14:00,47.99,7.55,764.22884
2024-02-02 15:00,41.45,7.95,764.21416
2024-02-02 16:00,37.15,8.05,764.25077
2024-02-02 17:00,41.54,7.57,764.64689
2024-02-02 18:00,49.33,6.20,765.20681
2024-02-02 19:00,52.30,4.95,765.56323
2024-02-02 20:00,59.73,3.58,765.47094
2024-02-02 21:00,65.16,2.44,765.91403
2024-02-02 22:00,69.99,1.53,766.18188
2024-02-02 23:00,71.99,0.80,766.33428
2024-02-03 0:00,75.87,-0.25,766.30906
2024-02-03 1:00,81.54,-0.72,766.39458
2024-02-03 2:00,81.10,-0.72,766.34721
2024-02-03 3:00,80.45,-0.47,766.38116
2024-02-03 4:00,81.13,-0.02,766.34233
2024-02-03 5:00,77.62,0.64,766.23437
2024-02-03 6:00,77.15,0.92,766.16522
2024-02-03 7:00,76.69,1.20,766.26819
2024-02-03 8:00,76.35,1.56,766.16247
2024-02-03 9:00,75.61,2.26,766.16347
2024-02-03 10:00,70.68,4.03,766.03359
2024-02-03 11:00,64.28,6.04,765.57015
2024-02-03 12:00,58.77,7.55,765.04422
2024-02-03 13:00,55.97,8.49,764.52371
2024-02-03 14:00,53.48,8.80,763.88159
2024-02-03 15:00,52.89,8.86,763.47554
2024-02-03 16:00,55.36,8.72,763.53385
2024-02-03 17:00,63.56,7.90,763.68661
2024-02-03 18:00,68.72,7.31,763.94098
2024-02-03 19:00,74.33,6.69,764.30246
2024-02-03 20:00,83.06,6.10,764.30366
2024-02-03 21:00,86.83,5.66,764.37535
2024-02-03 22:00,87.88,5.40,764.43037
2024-02-03 23:00,88.33,5.17,764.43684
2024-02-04 0:00,90.18,4.60,764.22703
2024-02-04 1:00,92.28,4.14,764.03220
2024-02-04 2:00,92.87,4.02,763.96137
2024-02-04 3:00,91.85,3.77,764.00506
2024-02-04 4:00,90.87,3.55,763.96149
2024-02-04 5:00,93.46,2.75,763.96201
2024-02-04 6:00,92.97,2.87,764.12046
2024-02-04 7:00,90.99,3.14,764.63804
2024-02-04 8:00,88.28,3.55,764.74650
2024-02-04 9:00,85.42,4.24,764.64572
2024-02-04 10:00,76.59,5.71,764.64954
2024-02-04 11:00,68.98,7.03,764.60864
2024-02-04 12:00,63.72,7.94,763.71656
2024-02-04 13:00,60.89,8.70,763.23966
2024-02-04 14:00,59.04,9.10,762.58201
2024-02-04 15:00,58.61,9.41,762.45840
2024-02-04 16:00,58.72,9.40,762.22264
2024-02-04 17:00,60.20,9.07,762.31225
2024-02-04 18:00,62.52,8.69,762.19999
2024-02-04 19:00,63.73,8.53,762.07140
2024-02-04 20:00,64.66,8.37,761.84188
2024-02-04 21:00,65.35,8.25,762.26523
2024-02-04 22:00,72.82,7.50,762.40129
2024-02-04 23:00,80.82,6.31,761.84692
2024-02-05 0:00,81.58,5.42,761.46388
2024-02-05 1:00,80.86,4.96,761.08449
2024-02-05 2:00,83.60,4.67,759.52421
2024-02-05 3:00,86.29,4.59,758.62074
2024-02-05 4:00,90.36,4.44,757.75523
2024-02-05 5:00,91.85,4.33,757.37879
2024-02-05 6:00,91.81,4.22,757.35321
2024-02-05 7:00,92.57,4.19,757.37471
2024-02-05 8:00,91.90,4.27,757.85473
2024-02-05 9:00,89.76,4.11,758.27165
2024-02-05 10:00,90.21,4.01,758.32467
2024-02-05 11:00,89.45,4.34,758.29407
2024-02-05 12:00,88.65,4.84,758.08632
2024-02-05 13:00,85.18,5.66,757.75655
2024-02-05 14:00,80.88,6.13,757.92678
2024-02-05 15:00,80.60,5.85,758.48366
2024-02-05 16:00,82.64,5.04,759.41456
2024-02-05 17:00,85.28,4.44,760.20853
2024-02-05 18:00,84.95,4.03,760.75229
2024-02-05 19:00,85.61,3.34,761.39684
2024-02-05 20:00,89.96,2.56,761.77494
2024-02-05 21:00,91.20,1.93,762.25787
2024-02-05 22:00,92.18,1.61,762.55341
2024-02-05 23:00,92.88,1.35,762.72399
2024-02-06 0:00,94.15,1.11,762.64478
2024-02-06 1:00,94.30,1.25,762.63466
2024-02-06 2:00,93.27,1.28,762.61961
2024-02-06 3:00,92.06,1.35,762.50344
2024-02-06 4:00,90.94,1.36,762.74710
2024-02-06 5:00,92.96,1.07,763.06371
2024-02-06 6:00,93.15,0.97,763.26072
2024-02-06 7:00,92.28,1.10,763.64440
2024-02-06 8:00,93.14,1.19,764.01557
2024-02-06 9:00,92.20,1.39,764.11359
2024-02-06 10:00,90.07,1.90,764.09728
2024-02-06 11:00,88.44,2.42,764.09748
2024-02-06 12:00,85.72,3.01,763.55008
2024-02-06 13:00,83.83,3.45,763.02137
2024-02-06 14:00,82.69,3.88,762.65195
2024-02-06 15:00,80.66,4.31,762.50623
2024-02-06 16:00,79.14,4.45,762.49696
2024-02-06 17:00,79.21,4.02,762.46912
2024-02-06 18:00,80.17,3.73,762.64614
2024-02-06 19:00,78.84,3.43,762.78637
2024-02-06 20:00,81.07,2.74,762.99823
2024-02-06 21:00,79.46,2.17,763.26086
2024-02-06 22:00,80.19,1.85,763.42702
2024-02-06 23:00,79.78,1.55,763.36673
2024-02-07 0:00,79.70,1.03,763.23764
2024-02-07 1:00,78.38,1.13,763.00327
2024-02-07 2:00,77.85,1.16,762.86894
2024-02-07 3:00,69.52,0.91,762.79804
2024-02-07 4:00,69.96,0.71,762.69065
2024-02-07 5:00,69.45,0.73,762.77073
2024-02-07 6:00,69.44,0.72,762.90738
2024-02-07 7:00,68.46,0.70,763.17561
2024-02-07 8:00,68.22,0.73,763.29753
2024-02-07 9:00,64.19,1.18,763.33689
2024-02-07 10:00,57.84,2.09,763.19496
2024-02-07 11:00,54.40,2.46,762.95115
2024-02-07 12:00,52.22,2.71,762.25613
2024-02-07 13:00,50.58,2.97,761.71439
2024-02-07 14:00,49.74,3.28,761.32399
2024-02-07 15:00,50.95,3.33,761.21576
2024-02-07 16:00,51.26,3.22,761.27051
2024-02-07 17:00,51.23,2.97,761.38589
2024-02-07 18:00,53.45,2.62,761.56119
2024-02-07 19:00,54.91,2.18,761.72617
2024-02-07 20:00,66.11,1.15,761.85682
2024-02-07 21:00,72.08,0.09,762.11660
2024-02-07 22:00,77.10,-0.68,762.17753
2024-02-07 23:00,82.41,-1.19,762.19813
2024-02-08 0:00,82.86,-1.53,761.97697
2024-02-08 1:00,85.22,-1.90,761.72320
2024-02-08 2:00,86.33,-2.30,761.61749
2024-02-08 3:00,86.77,-2.66,761.35919
2024-02-08 4:00,88.57,-2.89,761.22161
2024-02-08 5:00,89.36,-3.12,761.26521
2024-02-08 6:00,89.23,-3.21,761.56566
2024-02-08 7:00,88.75,-3.51,761.94988
2024-02-08 8:00,87.81,-3.02,762.17712
2024-02-08 9:00,84.36,-1.66,762.18123
2024-02-08 10:00,75.24,0.26,762.07636
2024-02-08 11:00,60.18,2.06,761.87953
2024-02-08 12:00,56.33,2.88,761.22526
2024-02-08 13:00,53.83,3.78,760.44948
2024-02-08 14:00,51.70,4.50,759.92522
2024-02-08 15:00,51.01,5.08,759.64652
2024-02-08 16:00,51.58,5.17,759.62388
2024-02-08 17:00,51.88,5.01,759.85887
2024-02-08 18:00,52.92,4.20,760.22098
2024-02-08 19:00,59.27,3.26,760.64714
2024-02-08 20:00,65.82,2.13,760.82396
2024-02-08 21:00,67.12,1.51,761.07404
2024-02-08 22:00,74.02,0.74,760.98867
2024-02-08 23:00,73.84,0.34,760.92782
2024-02-09 0:00,77.60,-0.13,761.11599
2024-02-09 1:00,80.46,-0.84,761.25061
2024-02-09 2:00,82.89,-1.49,761.26642
2024-02-09 3:00,84.45,-1.87,761.28052
2024-02-09 4:00,87.23,-2.06,761.42679
2024-02-09 5:00,86.67,-2.54,761.63253
2024-02-09 6:00,88.00,-3.16,761.54941
2024-02-09 7:00,87.98,-3.46,761.77033
2024-02-09 8:00,88.06,-2.94,762.14018
2024-02-09 9:00,81.32,-0.84,762.34228
2024-02-09 10:00,68.66,1.48,762.31895
2024-02-09 11:00,52.53,3.66,762.26064
2024-02-09 12:00,50.68,4.77,761.73410
2024-02-09 13:00,47.40,5.39,761.01003
2024-02-09 14:00,46.19,6.07,760.50789
2024-02-09 15:00,44.74,6.48,760.48908
2024-02-09 16:00,44.32,6.25,760.67835
2024-02-09 17:00,44.19,5.64,760.76548
2024-02-09 18:00,47.87,4.78,761.03293
2024-02-09 19:00,52.21,3.98,761.51207
2024-02-09 20:00,57.55,3.05,761.71122
2024-02-09 21:00,61.57,2.34,762.00924
2024-02-09 22:00,65.77,1.53,762.25305
2024-02-09 23:00,68.63,0.79,762.37243
2024-02-10 0:00,74.69,-0.11,762.42538
2024-02-10 1:00,77.61,-1.23,762.37420
2024-02-10 2:00,82.44,-1.52,762.32538
2024-02-10 3:00,83.22,-1.95,762.22977
2024-02-10 4:00,82.66,-2.37,762.06177
2024-02-10 5:00,86.31,-2.61,762.10812
2024-02-10 6:00,87.51,-2.87,762.33637
2024-02-10 7:00,87.42,-3.07,762.65459
2024-02-10 8:00,86.81,-2.68,763.03598
2024-02-10 9:00,82.69,-1.25,763.27952
2024-02-10 10:00,77.49,0.55,763.25233
2024-02-10 11:00,61.97,3.93,763.01369
2024-02-10 12:00,52.58,6.23,762.51492
2024-02-10 13:00,56.54,6.45,762.15190
2024-02-10 14:00,72.84,5.16,761.94677
2024-02-10 15:00,67.32,5.39,761.70858
2024-02-10 16:00,63.23,5.63,761.81370
2024-02-10 17:00,59.49,5.42,762.06720
2024-02-10 18:00,57.89,5.18,762.38832
2024-02-10 19:00,57.65,4.61,762.77274
2024-02-10 20:00,53.70,3.59,763.02737
2024-02-10 21:00,65.05,1.89,763.28927
2024-02-10 22:00,69.90,0.86,763.30252
2024-02-10 23:00,72.01,-0.16,763.27929
2024-02-11 0:00,69.21,-0.63,763.24657
2024-02-11 1:00,72.68,-1.31,763.14241
2024-02-11 2:00,78.03,-2.04,763.13215
2024-02-11 3:00,81.45,-2.92,763.10244
2024-02-11 4:00,83.38,-3.46,762.95526
2024-02-11 5:00,83.43,-3.64,763.06259
2024-02-11 6:00,83.34,-3.67,763.14596
2024-02-11 7:00,84.98,-4.11,763.21685
2024-02-11 8:00,85.42,-3.64,763.42212
2024-02-11 9:00,81.84,-1.89,763.49858
2024-02-11 10:00,75.39,0.16,763.41516
2024-02-11 11:00,68.17,2.00,763.19858
2024-02-11 12:00,64.46,3.83,762.61736
2024-02-11 13:00,66.05,4.44,761.99842
2024-02-11 14:00,67.36,4.90,761.59708
2024-02-11 15:00,57.45,6.05,761.50972
2024-02-11 16:00,48.15,6.65,761.92243
2024-02-11 17:00,48.03,6.03,762.54700
2024-02-11 18:00,50.98,5.12,763.18746
2024-02-11 19:00,54.58,4.43,763.83668
2024-02-11 20:00,56.77,4.12,764.53193
2024-02-11 21:00,59.49,3.45,765.08570
2024-02-11 22:00,64.38,2.67,765.41351
2024-02-11 23:00,73.27,0.77,765.66136
2024-02-12 0:00,77.73,-0.18,765.78648
2024-02-12 1:00,80.89,-0.76,765.87947
2024-02-12 2:00,83.90,-1.19,766.07881
2024-02-12 3:00,84.09,-1.79,766.31666
2024-02-12 4:00,85.65,-2.47,766.46925
2024-02-12 5:00,86.79,-2.74,766.65018
2024-02-12 6:00,89.01,-2.96,766.98054
2024-02-12 7:00,88.06,-3.01,767.56205
2024-02-12 8:00,88.25,-2.59,767.92107
2024-02-12 9:00,83.87,-0.57,768.18475
2024-02-12 10:00,73.30,1.76,768.21591
2024-02-12 11:00,60.33,4.49,767.98636
2024-02-12 12:00,49.96,6.59,767.25229
2024-02-12 13:00,37.19,8.10,766.43461
2024-02-12 14:00,23.17,9.88,765.80872
2024-02-12 15:00,25.28,10.49,765.48559
2024-02-12 16:00,28.34,10.66,765.48692
2024-02-12 17:00,34.33,10.21,765.69570
2024-02-12 18:00,39.26,9.22,765.98755
2024-02-12 19:00,43.21,7.46,766.22914
2024-02-12 20:00,50.12,5.37,766.31888
2024-02-12 21:00,59.31,3.58,766.32773
2024-02-12 22:00,60.64,3.06,766.28918
2024-02-12 23:00,62.73,2.44,766.06364
2024-02-13 0:00,65.75,1.74,766.08154
2024-02-13 1:00,67.46,1.30,766.11081
2024-02-13 2:00,69.99,0.91,766.11542
2024-02-13 3:00,70.61,0.99,765.96204
2024-02-13 4:00,73.01,0.99,765.72252
2024-02-13 5:00,73.48,0.73,765.45019
2024-02-13 6:00,74.73,0.40,765.31329
2024-02-13 7:00,76.66,0.20,765.38294
2024-02-13 8:00,75.05,1.01,765.45294
2024-02-13 9:00,68.88,3.36,765.35287
2024-02-13 10:00,63.68,6.57,765.29671
2024-02-13 11:00,57.90,11.90,764.90090
2024-02-13 12:00,54.49,12.93,764.20664
2024-02-13 13:00,50.85,14.12,763.38271
2024-02-13 14:00,48.41,14.99,762.85591
2024-02-13 15:00,47.53,15.32,762.68264
2024-02-13 16:00,46.89,15.50,762.55321
2024-02-13 17:00,48.81,15.22,762.61069
2024-02-13 18:00,53.09,14.11,762.88633
2024-02-13 19:00,57.98,12.90,762.94159
2024-02-13 20:00,60.37,13.06,762.85943
2024-02-13 21:00,60.47,13.10,762.90748
2024-02-13 22:00,62.67,12.42,762.85841
2024-02-13 23:00,66.38,11.55,762.74655
2024-02-14 0:00,68.33,11.05,762.80641
2024-02-14 1:00,70.17,10.47,762.61156
2024-02-14 2:00,70.99,10.42,762.39505
2024-02-14 3:00,73.48,9.86,762.03940
2024-02-14 4:00,75.93,9.33,761.70869
2024-02-14 5:00,78.39,8.94,761.61542
2024-02-14 6:00,78.94,8.87,761.53604
2024-02-14 7:00,79.55,8.88,761.70431
2024-02-14 8:00,77.52,9.32,761.82210
2024-02-14 9:00,74.38,10.34,761.82668
2024-02-14 10:00,70.25,11.33,761.52564
2024-02-14 11:00,66.56,12.92,761.06064
2024-02-14 12:00,67.15,15.82,760.24172
2024-02-14 13:00,67.61,16.87,759.53299
2024-02-14 14:00,64.70,17.57,758.91520
2024-02-14 15:00,62.96,17.91,758.84261
2024-02-14 16:00,64.82,17.49,759.03169
2024-02-14 17:00,64.29,17.03,758.99511
2024-02-14 18:00,69.56,16.16,759.18948
2024-02-14 19:00,73.75,15.64,759.43411
2024-02-14 20:00,77.95,15.00,759.78940
2024-02-14 21:00,81.05,14.89,760.02977
2024-02-14 22:00,81.03,14.93,759.76556
2024-02-14 23:00,81.44,14.63,759.60379
2024-02-15 0:00,83.50,14.36,759.11068
2024-02-15 1:00,85.47,14.10,758.34591
2024-02-15 2:00,87.16,13.85,758.39277
2024-02-15 3:00,87.40,13.72,757.99163
2024-02-15 4:00,86.39,13.68,757.52450
2024-02-15 5:00,85.31,13.77,757.29670
2024-02-15 6:00,85.49,13.53,757.08621
2024-02-15 7:00,83.58,13.00,756.47644
2024-02-15 8:00,85.53,12.81,756.28019
2024-02-15 9:00,83.32,12.69,756.52499
2024-02-15 10:00,82.11,10.79,756.93688
2024-02-15 11:00,81.22,8.18,757.80972
2024-02-15 12:00,75.93,6.39,758.31321
2024-02-15 13:00,79.22,4.96,758.91661
2024-02-15 14:00,82.79,3.82,759.16721
2024-02-15 15:00,78.56,3.93,759.33247
2024-02-15 16:00,72.07,4.14,759.78090
2024-02-15 17:00,64.93,3.82,760.22106
2024-02-15 18:00,62.26,2.99,760.98187
2024-02-15 19:00,58.93,2.19,761.89449
2024-02-15 20:00,64.41,1.76,762.26149
2024-02-15 21:00,69.61,1.65,762.96431
2024-02-15 22:00,70.28,1.18,763.47682
2024-02-15 23:00,75.34,0.77,763.51275
2024-02-16 0:00,79.32,0.60,763.54758
2024-02-16 1:00,80.26,0.33,763.71008
2024-02-16 2:00,79.59,0.25,764.08248
2024-02-16 3:00,77.61,-0.27,764.01907
2024-02-16 4:00,82.18,-1.07,764.04040
2024-02-16 5:00,86.52,-1.31,764.03971
2024-02-16 6:00,86.68,-1.61,764.27264
2024-02-16 7:00,85.85,-1.67,764.67490
2024-02-16 8:00,85.74,-0.95,764.98675
2024-02-16 9:00,78.07,0.83,765.12399
2024-02-16 10:00,65.76,2.60,764.86848
2024-02-16 11:00,60.06,4.20,764.60414
2024-02-16 12:00,53.77,5.46,763.75911
2024-02-16 13:00,49.55,6.59,762.73286
2024-02-16 14:00,45.77,7.33,761.92382
2024-02-16 15:00,41.48,8.40,761.51072
2024-02-16 16:00,40.34,8.59,761.32454
2024-02-16 17:00,41.35,8.30,761.27135
2024-02-16 18:00,43.82,7.36,761.43931
2024-02-16 19:00,48.43,5.97,761.61931
2024-02-16 20:00,57.11,4.32,761.87085
2024-02-16 21:00,62.92,3.40,762.04096
2024-02-16 22:00,68.26,2.48,762.04262
2024-02-16 23:00,74.99,0.91,762.02673
2024-02-17 0:00,77.53,0.12,761.86041
2024-02-17 1:00,80.88,-0.37,761.56034
2024-02-17 2:00,82.85,-0.97,761.49881
2024-02-17 3:00,85.87,-1.33,761.37586
2024-02-17 4:00,87.02,-1.49,761.44282
2024-02-17 5:00,88.46,-1.22,761.45164
2024-02-17 6:00,88.60,-1.67,761.55626
2024-02-17 7:00,88.47,-1.58,762.11679
2024-02-17 8:00,87.63,-0.67,762.42180
2024-02-17 9:00,81.30,1.21,762.32569
2024-02-17 10:00,70.74,3.87,762.21049
2024-02-17 11:00,61.67,7.40,761.76752
2024-02-17 12:00,53.78,9.93,761.07164
2024-02-17 13:00,50.36,10.82,760.43540
2024-02-17 14:00,46.36,11.49,759.84134
2024-02-17 15:00,41.63,12.15,759.73459
2024-02-17 16:00,40.74,12.42,759.90721
2024-02-17 17:00,43.37,12.12,760.00548
