datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측,대기압(mmHg)_예측
2024-01-12 13:00:00,525.378,23.775,0.002,5.732,30.66,7.09,758.35109,751.8956765714
2024-01-12 14:00:00,475.615,22.786,0.002,5.469,33.68,7.71,758.29847,751.9168283198
2024-01-12 15:00:00,371.412,22.582,0.002,4.979,34.8,7.37,758.50057,751.8584734962
2024-01-12 16:00:00,218.609,24.474,0.002,2.908,33.44,7.22,758.74754,752.0315878058
2024-01-12 17:00:00,58.831,28.168,0.002,0.505,30.21,6.14,759.09963,752.3876422372
2024-01-12 18:00:00,0.0,34.414,0.002,-1.642,36.8,4.85,759.58025,752.7268202736001
2024-01-12 19:00:00,0.0,40.417,0.002,-2.087,50.06,3.18,760.13482,752.9678151942
2024-01-12 20:00:00,0.0,42.537,0.002,-2.503,52.74,1.81,760.57019,753.1429546712001
2024-01-12 21:00:00,0.0,42.922,0.002,-2.777,55.23,0.7,760.87561,753.32852001
2024-01-12 22:00:00,0.0,44.069,0.002,-2.862,58.8,-0.24,761.08624,753.5005467297
2024-01-12 23:00:00,0.0,44.334,0.002,-2.88,65.09,-1.0,761.11221,753.65761721312
2024-01-13 00:00:00,0.0,42.508,0.002,-2.904,62.91,-1.5,761.26714,753.7877829726
2024-01-13 01:00:00,0.0,40.81,0.002,-2.839,65.6,-1.85,761.46618,753.40312867714
2024-01-13 02:00:00,0.0,41.327,0.002,-2.874,66.45,-2.32,761.56313,753.6127560049
2024-01-13 03:00:00,0.0,42.932,0.002,-2.87,70.85,-2.66,761.64464,753.6658603945
2024-01-13 04:00:00,0.0,43.805,0.002,-2.84,71.45,-2.92,761.90754,753.6604974512
2024-01-13 05:00:00,0.0,43.843,0.002,-2.819,72.02,-3.23,762.23338,753.7360286946
2024-01-13 06:00:00,0.0,44.109,0.002,-2.761,72.73,-3.42,762.79708,753.8748651708
2024-01-13 07:00:00,0.0,45.342,0.002,-2.015,73.01,-3.6,763.43664,754.36162540632
2024-01-13 08:00:00,14.813,44.567,0.002,-1.105,73.64,-3.37,763.91085,754.8128177018
2024-01-13 09:00:00,160.834,43.904,0.003,0.422,70.03,-1.86,764.20914,755.2875319416
2024-01-13 10:00:00,313.604,41.185,0.003,2.837,55.46,0.96,764.48762,755.48882608054
2024-01-13 11:00:00,414.198,35.98,0.003,4.772,45.38,3.06,764.3342,755.4902436977201
2024-01-13 12:00:00,477.042,35.218,0.003,6.629,42.84,3.98,763.95843,755.3767518165
2024-01-13 13:00:00,502.391,32.153,0.003,6.918,41.1,4.56,763.59222,755.2636049637999
2024-01-13 14:00:00,475.644,27.077,0.002,7.014,39.36,5.01,763.36863,755.3789644994
2024-01-13 15:00:00,364.984,25.933,0.002,6.629,38.76,5.38,763.4269,755.4073918492
2024-01-13 16:00:00,210.192,26.455,0.002,4.303,38.34,5.5,763.62768,755.63921351154
2024-01-13 17:00:00,60.557,32.239,0.002,1.601,39.69,5.08,763.77005,755.9163089162
2024-01-13 18:00:00,0.0,38.661,0.002,-0.955,44.64,4.16,763.89826,756.27473354352
2024-01-13 19:00:00,0.0,44.058,0.003,-1.437,57.27,2.02,764.2209,756.3444443058
2024-01-13 20:00:00,0.0,40.773,0.003,-1.793,63.7,0.59,764.37458,756.26498273752
2024-01-13 21:00:00,0.0,39.239,0.002,-2.141,67.37,-0.3,764.45841,756.2260845222
2024-01-13 22:00:00,0.0,41.02,0.002,-2.335,69.34,-1.04,764.24099,756.2381605204
2024-01-13 23:00:00,0.0,41.661,0.002,-2.435,71.58,-1.53,763.91938,756.2065829102
2024-01-14 00:00:00,0.0,45.076,0.003,-2.548,73.73,-1.99,763.54435,756.02893822612
2024-01-14 01:00:00,0.0,49.767,0.003,-2.201,78.85,-2.77,763.31075,756.0720967935999
2024-01-14 02:00:00,0.0,50.69,0.003,-2.307,79.36,-2.94,763.46535,755.8887816408001
2024-01-14 03:00:00,0.0,52.452,0.003,-2.422,79.95,-2.87,763.47046,755.58931188668
2024-01-14 04:00:00,0.0,53.175,0.003,-2.443,84.19,-3.64,763.13617,755.15952636068
2024-01-14 05:00:00,0.0,53.213,0.003,-2.449,87.98,-4.12,762.72885,755.0255727881
2024-01-14 06:00:00,0.0,53.893,0.003,-2.406,86.03,-3.86,762.42589,755.0055836358
2024-01-14 07:00:00,0.0,53.409,0.003,-1.755,85.64,-4.3,762.32306,754.95827722546
2024-01-14 08:00:00,15.42,53.246,0.003,-0.847,86.01,-3.86,762.25072,754.8917617273
2024-01-14 09:00:00,142.4,52.402,0.003,1.067,81.88,-2.24,762.36629,754.7998791323
2024-01-14 10:00:00,223.894,51.358,0.003,3.702,73.55,-0.36,761.81221,754.4355365158001
2024-01-14 11:00:00,280.383,50.698,0.004,6.142,61.72,2.5,761.1937,753.787557954
2024-01-14 12:00:00,275.563,52.621,0.004,8.41,59.05,4.24,759.81782,752.9290744919
2024-01-14 13:00:00,283.979,55.767,0.005,8.51,62.09,8.31,758.64765,752.119045035
2024-01-14 14:00:00,167.397,58.571,0.005,7.747,67.77,8.95,758.0961,751.6958600546001
2024-01-14 15:00:00,82.405,64.339,0.006,7.111,78.84,8.77,758.13939,751.2404224082001
2024-01-14 16:00:00,40.942,70.237,0.006,5.926,88.03,7.75,758.86811,751.81171463112
2024-01-14 17:00:00,13.47,68.538,0.005,4.519,88.82,6.93,759.26157,752.3124110186001
2024-01-14 18:00:00,0.0,67.842,0.005,3.258,86.43,6.08,759.79021,752.6762285917
2024-01-14 19:00:00,0.0,61.913,0.004,2.55,81.87,4.72,760.62836,753.2114353318
2024-01-14 20:00:00,0.0,57.096,0.004,1.509,79.41,3.53,761.22719,753.64141587392
2024-01-14 21:00:00,0.0,52.302,0.003,0.654,76.6,2.79,761.51411,753.9902997126001
2024-01-14 22:00:00,0.0,49.304,0.003,-0.472,74.15,1.45,761.91376,754.26507742568
2024-01-14 23:00:00,0.0,45.439,0.003,-1.567,73.88,0.56,762.27315,754.56099938654
2024-01-15 00:00:00,0.0,43.793,0.003,-2.419,72.38,0.02,762.49962,754.7392366196001
2024-01-15 01:00:00,0.0,40.703,0.002,-2.904,68.54,-0.77,762.94682,755.0593630812
2024-01-15 02:00:00,0.0,39.664,0.002,-3.347,64.58,-1.49,763.37486,755.2619548274
2024-01-15 03:00:00,0.0,38.438,0.002,-3.771,69.58,-2.08,763.69102,755.41026458666
2024-01-15 04:00:00,0.0,38.485,0.002,-3.846,73.95,-2.97,763.96288,755.50613001088
2024-01-15 05:00:00,0.0,37.053,0.002,-3.959,75.01,-3.56,764.42816,755.7711719192
2024-01-15 06:00:00,0.0,40.647,0.002,-4.07,78.58,-4.14,764.85706,756.1703999193201
2024-01-15 07:00:00,0.0,40.717,0.002,-3.624,82.79,-4.66,765.39469,756.690297894
2024-01-15 08:00:00,16.161,40.234,0.002,-3.011,77.19,-4.06,765.97276,757.1274340276
2024-01-15 09:00:00,180.822,35.398,0.002,-1.64,60.73,-2.82,766.51718,757.6133991974
2024-01-15 10:00:00,337.553,32.481,0.002,0.428,43.89,-1.7,766.50788,757.8242041225
2024-01-15 11:00:00,453.369,27.368,0.002,2.348,43.36,-0.81,766.25168,757.8225914892
2024-01-15 12:00:00,525.784,24.057,0.001,4.031,41.77,0.1,765.69003,757.5994480442
2024-01-15 13:00:00,546.501,23.626,0.001,4.124,38.39,1.58,765.25991,757.3246253274
2024-01-15 14:00:00,494.525,22.544,0.001,3.873,32.25,2.26,764.95381,757.27695138668
2024-01-15 15:00:00,388.128,22.881,0.002,3.352,30.08,2.77,765.14502,757.2907975312
2024-01-15 16:00:00,234.745,25.083,0.002,1.398,28.05,2.49,765.47542,757.5666703348
2024-01-15 17:00:00,68.633,29.643,0.002,-0.845,30.95,2.02,766.1303,757.88015124708
2024-01-15 18:00:00,0.0,34.893,0.002,-2.865,36.34,0.79,766.70258,758.29697570172
2024-01-15 19:00:00,0.0,37.461,0.002,-3.135,40.07,-0.28,767.19015,758.6244452703
2024-01-15 20:00:00,0.0,38.717,0.002,-3.298,43.29,-1.11,767.50109,758.7991722132
2024-01-15 21:00:00,0.0,39.165,0.002,-3.462,48.98,-1.72,767.8983,758.9701863492
2024-01-15 22:00:00,0.0,39.674,0.002,-3.492,56.96,-2.8,767.88537,759.2411087436
2024-01-15 23:00:00,0.0,40.833,0.002,-3.508,61.43,-3.35,767.79867,759.520656851
2024-01-16 00:00:00,0.0,40.592,0.002,-3.517,61.78,-3.94,767.8876,759.6765197346
2024-01-16 01:00:00,0.0,45.408,0.002,-3.334,66.12,-4.5,767.93569,759.63654143
2024-01-16 02:00:00,0.0,46.373,0.002,-3.449,74.26,-5.31,768.1152,759.7943094710799
2024-01-16 03:00:00,0.0,45.377,0.002,-3.565,76.59,-5.4,768.17177,759.8025301506
2024-01-16 04:00:00,0.0,43.374,0.002,-3.69,77.53,-6.07,768.25547,759.7282740126
2024-01-16 05:00:00,0.0,40.796,0.002,-3.8,81.22,-6.27,768.79419,759.7864038176
2024-01-16 06:00:00,0.0,42.648,0.002,-3.911,77.9,-6.42,769.32275,760.08918134514
2024-01-16 07:00:00,0.0,42.273,0.002,-3.358,81.07,-6.74,769.58228,760.4709103988
2024-01-16 08:00:00,16.73,42.61,0.002,-2.628,81.59,-6.46,769.74828,760.8497292119
2024-01-16 09:00:00,182.408,34.812,0.002,-0.964,69.48,-4.75,769.93164,761.1979454954001
2024-01-16 10:00:00,336.891,30.635,0.002,1.712,52.01,-2.85,770.19462,761.5653633661
2024-01-16 11:00:00,466.417,29.216,0.002,4.035,46.43,-1.57,770.04238,761.72783429592
2024-01-16 12:00:00,527.786,27.549,0.002,5.989,41.56,-0.25,769.38112,761.6230431339001
2024-01-16 13:00:00,543.983,26.885,0.002,6.129,38.81,1.02,768.90802,761.3596588626001
2024-01-16 14:00:00,499.213,26.644,0.002,5.934,36.84,2.05,768.61393,761.19009984688
2024-01-16 15:00:00,382.832,25.133,0.002,5.325,34.8,2.81,768.5089,761.053783579
2024-01-16 16:00:00,209.283,26.587,0.002,3.222,33.3,3.12,768.44232,761.07414026168
2024-01-16 17:00:00,62.888,38.022,0.002,0.744,35.0,3.01,768.64122,761.2283230064
2024-01-16 18:00:00,0.0,43.208,0.002,-1.726,41.54,2.28,768.93346,761.4228140829999
2024-01-16 19:00:00,0.0,44.676,0.002,-2.2,49.84,0.84,769.00729,761.415313463
2024-01-16 20:00:00,0.0,44.649,0.002,-2.6,55.4,-0.25,768.9367,761.29475599774
2024-01-16 21:00:00,0.0,45.066,0.002,-2.907,60.91,-1.03,768.76837,761.1973829489
2024-01-16 22:00:00,0.0,46.442,0.002,-2.973,63.55,-1.74,768.67831,761.1738985076801
2024-01-16 23:00:00,0.0,47.095,0.002,-3.011,70.13,-2.34,768.42337,761.1031376586
2024-01-17 00:00:00,0.0,48.472,0.002,-3.036,71.14,-2.67,768.25893,760.9903658369
2024-01-17 01:00:00,0.0,51.154,0.002,-2.614,73.19,-2.29,768.08192,760.6179225508
2024-01-17 02:00:00,0.0,51.583,0.002,-2.642,73.7,-2.08,767.80507,760.4692602624
2024-01-17 03:00:00,0.0,52.537,0.002,-2.583,70.84,-1.81,767.33062,760.2060635066
2024-01-17 04:00:00,0.0,53.342,0.002,-2.444,73.47,-1.54,767.03252,759.7681023048
2024-01-17 05:00:00,0.0,54.278,0.002,-2.25,73.34,-1.42,766.76181,759.4656023002
2024-01-17 06:00:00,0.0,55.632,0.002,-2.219,72.17,-1.27,766.66196,759.2859624512
2024-01-17 07:00:00,0.0,58.796,0.002,-1.495,73.24,-1.17,766.3934,759.2426088676
2024-01-17 08:00:00,12.767,58.357,0.002,-0.259,71.64,-0.82,766.32195,759.1873292982
2024-01-17 09:00:00,67.367,60.057,0.002,0.956,71.85,-0.26,766.49263,759.1710529528
2024-01-17 10:00:00,86.366,61.312,0.003,2.022,78.22,0.11,766.18772,759.0127148646001
2024-01-17 11:00:00,87.122,63.021,0.003,2.775,80.19,0.44,765.38234,758.7564186792
2024-01-17 12:00:00,82.663,65.527,0.003,3.354,81.36,1.06,764.49742,758.3270606885401
2024-01-17 13:00:00,113.338,68.737,0.003,3.033,80.73,1.72,763.58612,757.7001063646001
2024-01-17 14:00:00,113.899,68.301,0.004,2.549,84.93,1.92,762.96564,757.2328177386
2024-01-17 15:00:00,82.713,68.9,0.004,1.873,88.37,1.94,762.76906,756.803182225
2024-01-17 16:00:00,33.692,71.434,0.004,1.589,89.84,1.99,762.36765,756.6926605893
2024-01-17 17:00:00,26.641,73.704,0.004,1.327,90.9,2.19,762.31069,756.3676962278
2024-01-17 18:00:00,0.0,74.691,0.004,1.005,93.09,2.15,762.15642,756.2674504414999
2024-01-17 19:00:00,0.0,74.905,0.004,1.126,93.12,2.29,761.92867,756.07334939714
2024-01-17 20:00:00,0.0,75.49,0.004,1.261,93.92,2.37,761.57579,755.9017127096799
2024-01-17 21:00:00,0.0,75.873,0.004,1.401,93.82,2.47,761.14376,755.6889276209
2024-01-17 22:00:00,0.0,77.143,0.004,1.505,94.51,2.6,760.60351,755.4474451599999
2024-01-17 23:00:00,0.0,77.52,0.004,1.634,95.79,2.53,760.09894,755.27288323074
2024-01-18 00:00:00,0.0,77.696,0.004,1.792,96.32,2.71,759.629,754.99068740448
2024-01-18 01:00:00,0.0,79.724,0.005,2.172,96.88,2.88,759.58995,753.56729474708
2024-01-18 02:00:00,0.0,79.884,0.005,2.406,96.76,2.94,759.75869,753.3072932553999
2024-01-18 03:00:00,0.0,80.072,0.005,2.605,97.03,3.1,759.75684,752.9971051153
2024-01-18 04:00:00,0.0,79.417,0.005,2.695,97.08,3.21,759.8741,752.70653859712
2024-01-18 05:00:00,0.0,78.686,0.005,2.814,97.22,3.32,760.16293,752.5763578364
2024-01-18 06:00:00,0.0,78.007,0.005,2.859,97.54,3.45,760.50955,752.6975678555999
2024-01-18 07:00:00,0.0,77.22,0.005,2.893,97.34,3.51,760.71398,753.085124891
2024-01-18 08:00:00,9.869,76.399,0.005,2.891,97.33,3.71,761.17326,753.3989508318
2024-01-18 09:00:00,31.247,75.411,0.005,2.963,96.85,4.01,761.61041,753.7913457671
2024-01-18 10:00:00,62.909,74.218,0.005,3.453,95.37,4.57,761.91491,754.0674435893
2024-01-18 11:00:00,85.239,73.025,0.005,4.021,89.98,5.01,761.82447,754.1074969001
2024-01-18 12:00:00,92.908,71.803,0.005,4.555,81.82,5.2,761.6762,753.9453709988001
2024-01-18 13:00:00,98.2,70.463,0.005,4.852,75.38,5.63,761.42304,753.77545945394
2024-01-18 14:00:00,118.184,68.887,0.005,5.21,77.54,5.99,761.28884,753.7200523739999
2024-01-18 15:00:00,100.845,67.43,0.005,5.21,81.63,5.61,761.4654,753.8078846342
2024-01-18 16:00:00,71.65,67.453,0.005,4.768,81.3,5.52,761.72432,754.06181062368
2024-01-18 17:00:00,24.974,67.464,0.005,4.279,81.48,5.69,761.91979,754.3306328444801
2024-01-18 18:00:00,0.0,67.677,0.005,3.812,82.14,5.81,762.52956,754.6764564302
2024-01-18 19:00:00,0.0,67.128,0.005,3.878,84.02,5.86,762.75365,754.931402504
2024-01-18 20:00:00,0.0,67.02,0.005,3.927,85.59,5.95,763.15404,755.10463682352
2024-01-18 21:00:00,0.0,66.67,0.005,3.899,85.54,6.19,763.54669,755.3619380920001
2024-01-18 22:00:00,0.0,66.27,0.005,3.752,82.44,6.54,763.89138,755.7839979793999
2024-01-18 23:00:00,0.0,65.735,0.005,3.575,72.85,7.09,764.05644,756.140502448
2024-01-19 00:00:00,0.0,64.936,0.005,3.588,70.28,7.05,764.04184,756.38986806052
2024-01-19 01:00:00,0.0,61.89,0.005,4.06,69.33,6.94,764.28338,756.76302390552
2024-01-19 02:00:00,0.0,61.979,0.005,3.859,68.71,6.8,764.50609,757.0588783608
2024-01-19 03:00:00,0.0,60.865,0.004,3.709,67.75,6.73,764.5812,757.16131432814
2024-01-19 04:00:00,0.0,60.632,0.004,3.451,67.19,6.62,764.54393,757.1237587238
2024-01-19 05:00:00,0.0,60.325,0.004,3.119,66.94,6.52,764.61659,757.168462419
2024-01-19 06:00:00,0.0,59.058,0.004,2.882,67.72,6.32,764.96538,757.4101698985
2024-01-19 07:00:00,0.0,57.014,0.004,2.797,69.86,5.93,765.32405,757.8185786575
2024-01-19 08:00:00,16.259,56.755,0.004,2.821,70.6,5.88,765.67833,758.22652237806
2024-01-19 09:00:00,95.97,54.803,0.004,3.525,68.21,6.38,765.99556,758.6103441047
2024-01-19 10:00:00,167.069,51.195,0.004,4.876,65.2,6.81,766.04504,758.7279913294001
2024-01-19 11:00:00,235.225,48.393,0.004,6.237,62.57,7.16,765.72122,758.655835365
2024-01-19 12:00:00,302.46,46.465,0.004,7.485,60.67,7.56,765.12326,758.2340004962
2024-01-19 13:00:00,333.833,45.824,0.004,8.222,59.08,8.02,764.44962,757.75773362806
2024-01-19 14:00:00,298.915,45.8,0.004,8.611,59.08,7.82,764.31185,757.47939312048
2024-01-19 15:00:00,224.696,45.121,0.004,8.679,60.49,7.31,764.53551,757.2526193754
2024-01-19 16:00:00,134.282,45.872,0.004,7.355,61.08,6.86,764.65095,757.3230501972
2024-01-19 17:00:00,36.767,48.223,0.004,5.689,61.84,6.47,764.80612,757.423108468
2024-01-19 18:00:00,0.0,50.415,0.004,4.122,62.98,6.08,765.1885,757.5647951798
2024-01-19 19:00:00,0.0,51.787,0.004,3.733,63.15,5.79,765.23655,757.7302213539
2024-01-19 20:00:00,0.0,52.413,0.004,3.368,63.37,5.64,765.27875,757.8811713314001
2024-01-19 21:00:00,0.0,53.839,0.004,2.96,63.57,5.69,765.45992,758.0871383566
2024-01-19 22:00:00,0.0,56.825,0.004,2.73,63.54,5.78,765.53372,758.3086316652
2024-01-19 23:00:00,0.0,58.02,0.004,2.553,62.87,5.96,765.41499,758.41344532908
2024-01-20 00:00:00,0.0,59.324,0.004,2.412,62.19,6.15,765.18376,758.3561105898
2024-01-20 01:00:00,0.0,60.229,0.004,2.851,62.52,6.28,765.03145,757.7626615354001
2024-01-20 02:00:00,0.0,62.321,0.004,2.731,63.27,6.33,764.92529,757.58651697532
2024-01-20 03:00:00,0.0,63.471,0.004,2.734,63.03,6.38,764.75206,757.336476307
2024-01-20 04:00:00,0.0,64.182,0.004,2.631,65.03,6.27,764.32989,757.0834803944
2024-01-20 05:00:00,0.0,64.84,0.004,2.716,64.46,6.34,763.92702,756.8934521867
2024-01-20 06:00:00,0.0,65.433,0.004,2.757,62.73,6.6,763.80278,756.77923274534
2024-01-20 07:00:00,0.0,65.282,0.004,3.021,62.64,6.68,763.68165,756.8103828202001
2024-01-20 08:00:00,11.964,65.658,0.004,3.406,64.92,6.64,763.63446,756.7768925519
2024-01-20 09:00:00,39.265,64.408,0.004,4.135,68.23,6.63,763.82383,756.8938647208
2024-01-20 10:00:00,74.342,61.745,0.004,5.04,71.22,6.52,763.90899,756.7791802410001
2024-01-20 11:00:00,114.623,60.35,0.004,6.033,77.93,5.95,763.56454,756.54273069612
2024-01-20 12:00:00,119.772,60.007,0.004,6.629,83.01,5.42,762.95388,756.00252104248
2024-01-20 13:00:00,118.585,60.148,0.004,6.572,84.3,5.27,762.17172,755.56065201766
2024-01-20 14:00:00,108.34,59.457,0.004,6.522,87.3,5.06,761.67423,755.17962802228
2024-01-20 15:00:00,69.062,59.49,0.004,6.396,90.02,4.45,761.78657,754.8992248442
2024-01-20 16:00:00,28.456,59.533,0.004,5.88,90.94,3.98,761.94478,755.020659882
2024-01-20 17:00:00,13.242,60.173,0.004,5.339,91.75,3.63,761.91156,755.2537041454
2024-01-20 18:00:00,0.0,61.509,0.004,4.811,92.07,3.43,761.86197,755.53890772028
2024-01-20 19:00:00,0.0,61.348,0.004,4.61,91.1,3.26,762.14194,755.5233514344001
2024-01-20 20:00:00,0.0,60.774,0.004,4.421,91.27,2.96,762.39757,755.50049704526
2024-01-20 21:00:00,0.0,59.835,0.004,4.251,92.14,2.86,762.34132,755.5118754858
2024-01-20 22:00:00,0.0,59.618,0.004,4.007,91.67,2.88,762.19202,755.6517620488
2024-01-20 23:00:00,0.0,60.363,0.004,3.782,90.07,2.92,762.10226,755.7736471238001
2024-01-21 00:00:00,0.0,59.769,0.004,3.584,88.3,2.87,761.87303,755.70692160828
2024-01-21 01:00:00,0.0,64.998,0.004,3.032,87.16,2.65,761.82602,754.4115720349
2024-01-21 02:00:00,0.0,63.908,0.004,2.954,85.46,2.52,761.98484,754.3835572192
2024-01-21 03:00:00,0.0,63.474,0.004,2.888,84.49,2.51,761.86608,754.3521296214
2024-01-21 04:00:00,0.0,63.15,0.004,2.876,83.8,2.49,761.81127,754.3727563264
2024-01-21 05:00:00,0.0,62.774,0.004,2.868,81.81,2.43,762.1312,754.4623887354
2024-01-21 06:00:00,0.0,62.182,0.004,2.888,80.08,2.39,762.38406,754.8206933527999
2024-01-21 07:00:00,0.0,61.713,0.004,2.951,79.45,2.41,762.88389,755.1281437665999
2024-01-21 08:00:00,15.209,61.383,0.004,3.068,77.32,2.58,763.30476,755.32493003292
2024-01-21 09:00:00,70.488,60.421,0.004,3.57,77.79,2.88,763.64396,755.5907820082
2024-01-21 10:00:00,150.553,59.481,0.004,4.789,72.51,3.67,763.49321,755.7626962186
2024-01-21 11:00:00,224.59,57.956,0.004,6.033,68.46,4.82,763.44058,755.7222678768
2024-01-21 12:00:00,262.587,55.846,0.004,7.464,64.52,5.88,762.591,755.5116504672
2024-01-21 13:00:00,269.173,55.119,0.004,7.361,62.02,6.53,762.42423,755.3212847316
2024-01-21 14:00:00,228.367,54.493,0.004,7.238,66.54,6.37,762.71621,755.1975995078
2024-01-21 15:00:00,156.868,54.929,0.004,6.566,69.79,5.9,762.87179,755.1456577143
2024-01-21 16:00:00,72.772,55.051,0.004,5.721,71.68,5.37,763.29677,755.37450913112
2024-01-21 17:00:00,30.571,56.109,0.004,4.717,77.45,4.45,763.91592,755.6535621976
2024-01-21 18:00:00,0.0,57.479,0.004,3.873,80.79,3.76,764.48609,756.0237177946
2024-01-21 19:00:00,0.0,59.176,0.004,3.448,79.7,3.25,764.53498,756.15277346232
2024-01-21 20:00:00,0.0,58.119,0.004,3.018,77.68,3.14,764.69856,756.2242093672
2024-01-21 21:00:00,0.0,60.387,0.004,2.73,78.48,3.0,764.93363,756.348644653
2024-01-21 22:00:00,0.0,57.799,0.004,2.004,76.44,2.41,764.88869,756.5817339201201
2024-01-21 23:00:00,0.0,57.95,0.004,1.441,73.24,1.58,765.08984,756.7157249958
2024-01-22 00:00:00,0.0,55.687,0.003,0.749,69.09,1.01,765.06847,756.8608994959
2024-01-22 01:00:00,0.0,53.873,0.003,-0.689,65.89,0.67,765.29414,757.3924309322
2024-01-22 02:00:00,0.0,49.409,0.003,-1.263,62.9,0.16,765.43975,757.6293005118
2024-01-22 03:00:00,0.0,51.004,0.002,-1.833,67.66,-0.22,765.56769,757.6455018510001
2024-01-22 04:00:00,0.0,46.8,0.002,-2.475,70.7,-0.93,765.72514,757.4614366362
2024-01-22 05:00:00,0.0,46.307,0.002,-3.002,64.43,-1.75,765.60967,757.4390847886
2024-01-22 06:00:00,0.0,46.8,0.002,-3.559,68.82,-2.64,765.90109,757.60427844348
2024-01-22 07:00:00,0.0,46.827,0.002,-3.748,74.22,-3.63,765.97376,757.7430399134801
2024-01-22 08:00:00,21.301,44.874,0.002,-3.813,76.14,-4.14,766.28536,757.7283086958
2024-01-22 09:00:00,112.415,41.001,0.002,-3.466,71.42,-4.05,766.70724,757.71470257112
2024-01-22 10:00:00,193.243,38.386,0.002,-2.678,69.29,-3.68,766.71008,757.6702538970001
2024-01-22 11:00:00,274.291,36.738,0.002,-1.86,62.59,-3.12,766.12497,757.3941935779
2024-01-22 12:00:00,292.064,38.363,0.002,-1.412,61.28,-2.93,765.70831,756.89898764426
2024-01-22 13:00:00,342.003,36.928,0.002,-1.495,62.39,-3.06,765.26765,756.586789338
2024-01-22 14:00:00,320.808,38.006,0.002,-1.716,62.36,-3.23,765.00625,756.4741300256001
2024-01-22 15:00:00,271.641,37.317,0.002,-2.045,64.74,-3.79,765.0843,756.3641709364
2024-01-22 16:00:00,183.316,38.208,0.002,-3.167,57.8,-3.92,765.29633,756.4953567802
2024-01-22 17:00:00,64.17,40.251,0.002,-4.298,57.04,-4.59,765.74526,756.6937481791999
2024-01-22 18:00:00,0.0,41.679,0.002,-5.343,60.92,-5.5,766.1213,756.9152414878
2024-01-22 19:00:00,0.0,36.166,0.002,-5.64,63.86,-5.91,766.22405,756.9297926906
2024-01-22 20:00:00,0.0,38.0,0.002,-5.808,64.39,-5.71,766.19514,756.8552740309
2024-01-22 21:00:00,0.0,36.349,0.002,-6.038,68.73,-6.3,766.38423,756.87710833572
2024-01-22 22:00:00,0.0,39.017,0.002,-6.115,72.29,-6.74,766.25476,756.8997902106
2024-01-22 23:00:00,0.0,37.535,0.001,-6.292,67.45,-7.04,765.82078,756.83397977072
2024-01-23 00:00:00,0.0,37.873,0.001,-6.388,74.63,-8.17,765.51732,756.6224922892
2024-01-23 01:00:00,0.0,33.447,0.001,-6.611,76.43,-9.4,765.73515,756.9923478613999
2024-01-23 02:00:00,0.0,34.667,0.001,-6.656,71.69,-9.96,765.87965,756.9537196684
2024-01-23 03:00:00,0.0,36.266,0.001,-6.641,73.18,-10.07,765.81793,756.812182969
2024-01-23 04:00:00,0.0,38.784,0.001,-6.703,77.82,-9.89,765.63269,756.53297989012
2024-01-23 05:00:00,0.0,36.105,0.001,-6.874,79.54,-9.82,765.56444,756.3490946902
2024-01-23 06:00:00,0.0,42.012,0.001,-6.853,73.61,-9.59,765.59499,756.25170664012
2024-01-23 07:00:00,0.0,35.179,0.001,-7.004,77.05,-9.77,765.53209,756.2746135336
2024-01-23 08:00:00,21.904,39.739,0.001,-6.501,79.13,-10.41,765.61968,756.18202588032
2024-01-23 09:00:00,127.128,40.361,0.001,-6.013,78.76,-10.16,765.76077,756.10401943232
2024-01-23 10:00:00,216.342,38.536,0.001,-5.12,68.85,-8.03,765.51285,755.9746637398
2024-01-23 11:00:00,380.295,32.754,0.001,-4.044,58.89,-5.78,765.02719,755.7488575747001
2024-01-23 12:00:00,429.462,31.748,0.001,-3.215,57.89,-5.62,764.16429,755.193924204
2024-01-23 13:00:00,431.514,30.967,0.001,-2.955,55.45,-5.49,763.44769,754.4068091412
2024-01-23 14:00:00,376.383,32.587,0.001,-3.309,54.57,-5.38,763.04116,753.9642725612
2024-01-23 15:00:00,283.686,34.58,0.001,-3.673,54.31,-5.58,762.94206,753.5393624382001
2024-01-23 16:00:00,208.427,30.633,0.001,-4.454,58.78,-6.1,762.95509,753.5594640998
2024-01-23 17:00:00,71.75,32.506,0.001,-5.511,59.81,-6.46,763.09174,753.6412208578
2024-01-23 18:00:00,0.0,34.805,0.001,-6.521,64.37,-7.2,763.21841,753.7752569372
2024-01-23 19:00:00,0.0,36.776,0.001,-6.613,65.89,-7.19,763.41029,753.90987056434
2024-01-23 20:00:00,0.0,38.031,0.001,-6.7,59.74,-6.93,763.78152,753.925194331
2024-01-23 21:00:00,0.0,41.997,0.001,-6.767,64.33,-7.04,764.10083,753.9400830617
2024-01-23 22:00:00,0.0,39.585,0.001,-6.975,69.53,-7.65,764.48419,753.8440826263201
